Customer_ID,Name,Age,Gender,Annual_Income,Credit_Score,Total_Debt,Employment_Status
C00046805,Carla Russell,64,Female,175205.62,447,49685.22,Employed
C00046806,Susan Jones,21,Male,127467.64,376,23018.74,Retired
C00046807,Dominique Williams,55,Female,171777.44,492,28905.83,Unemployed
C00046808,Noah Barnes,30,Female,122685.95,381,44043.5,Retired
C00046809,Tyler Watkins,40,Male,60931.56,706,30666.7,Employed
C00046810,Stephanie Shaw,30,Male,55924.28,580,34142.94,Unemployed
C00046811,Susan Jones,37,Male,91153.98,597,18974.83,Retired
C00046812,Andrew Ochoa,50,Male,25274.66,513,17643.44,Employed
C00046813,Cynthia Dunn,51,Female,109514.85,335,40062.6,Retired
C00046814,Vincent Savage,55,Female,69068.06,720,15890.04,Retired
C00046815,Cynthia Gonzalez,46,Female,28220.43,315,42865.13,Retired
C00046816,Courtney Kelley,49,Female,105424.86,671,31055.59,Unemployed
C00046817,Dalton Ramirez,28,Male,135381.03,523,13217.35,Employed
C00046818,Robert Douglas,35,Female,38130.27,509,8855.46,Self-Employed
C00046819,William Anderson,62,Male,129541.66,677,43866.95,Retired
C00046820,Stephen Ewing,38,Female,189729.4,797,49641.09,Self-Employed
C00046821,Kristine Smith,29,Female,87776.04,553,27831.69,Self-Employed
C00046822,Benjamin Petersen,69,Male,196710.75,419,12699.26,Self-Employed
C00046823,Stacey Richmond,56,Female,160750.4,784,12827.43,Self-Employed
C00046824,Christopher Chang,37,Female,21730.98,521,48727.52,Employed
C00046825,Bill Harris,24,Male,190131.48,512,23838.96,Unemployed
C00046826,Victoria Ruiz,44,Male,111800.17,548,40977.34,Retired
C00046827,Mike Bailey,24,Male,128101.45,507,38775.89,Employed
C00046828,Steven Humphrey,19,Female,129659.97,462,16667.61,Unemployed
C00046829,Kelly Thomas,60,Male,90407.65,587,33963.38,Employed
C00046830,Douglas Riley,50,Male,99942.31,612,38656.25,Self-Employed
C00046831,Kara Rivera,38,Female,113374.05,451,39379.74,Self-Employed
C00046832,Mary Hoffman,46,Male,193809.77,845,47355.85,Unemployed
C00046833,Timothy Patterson,49,Female,59321.4,712,27176.69,Retired
C00046834,Ian Cardenas II,62,Male,184629.66,521,9945.33,Retired
C00046835,Olivia Reyes,29,Female,195653.72,617,9576.97,Retired
C00046836,Shane Gilmore,30,Male,96473.33,660,31882.33,Unemployed
C00046837,Paul Bell,56,Male,64493.02,714,41360.83,Retired
C00046838,Paige Mitchell,61,Male,103132.96,745,11801.14,Unemployed
C00046839,Anne Vaughan,66,Male,38284.15,635,42255.67,Retired
C00046840,Jeremiah Patterson,57,Female,167855.83,649,48971.34,Retired
C00046841,Debra Russo,20,Male,76651.15,593,49607.28,Unemployed
C00046842,Timothy Oliver,56,Female,74763.71,342,43717.84,Retired
C00046843,Brianna Jones,68,Female,141212.19,433,446.38,Retired
C00046844,Kristy Chandler,69,Female,121034.52,317,412.47,Retired
C00046845,Anna Estes,25,Male,125439.62,600,46992.22,Employed
C00046846,Alyssa Dougherty,63,Male,107211.43,818,5438.76,Unemployed
C00046847,Martin Sanchez,63,Male,101119.34,378,13488.02,Employed
C00046848,Rebecca Patterson,19,Male,76829.76,328,44383.9,Self-Employed
C00046849,Margaret Hart,23,Female,70899.95,657,19873.28,Self-Employed
C00046850,Sandra Gordon,65,Female,198899.32,827,14147.52,Retired
C00046851,Alejandro Hansen,58,Female,92526.64,743,8124.09,Unemployed
C00046852,Mrs. Alicia Rodriguez,32,Male,111254.99,362,43682.64,Retired
C00046853,Lindsey Boyd,68,Female,91484.17,605,26740.79,Retired
C00046854,Joshua Lester,64,Female,150730.55,304,13008.64,Self-Employed
C00046855,Angela Young,29,Female,51288.99,527,27001.24,Retired
C00046856,Paul Bush,58,Female,29368.44,367,46843.83,Employed
C00046857,Michelle Davis,65,Female,195327.07,559,4020.36,Unemployed
C00046858,John Williamson,49,Male,116410.89,684,27477.43,Employed
C00046859,Christopher King,23,Female,119113.84,524,30577.13,Unemployed
C00046860,Keith Brown,69,Female,104038.48,359,6201.9,Retired
C00046861,Matthew Ortega,44,Female,28980.36,379,33886.58,Employed
C00046862,Jade Price,64,Female,141802.36,450,37853.19,Employed
C00046863,Alexis Bell,30,Female,121854.46,364,37463.2,Employed
C00046864,Tom Mora,40,Male,45668.47,612,8588.7,Unemployed
C00046865,Mr. Alvin Romero,27,Female,114235.92,792,31866.77,Employed
C00046866,Elizabeth Lewis,31,Male,62048.53,535,29186.14,Unemployed
C00046867,Katherine Mullins,20,Male,135213.34,502,11986.69,Retired
C00046868,Mary Smith,29,Male,140221.22,429,729.92,Retired
C00046869,Joseph Randolph,42,Male,73394.59,549,47969.77,Self-Employed
C00046870,Michael Fowler,18,Male,36938.39,651,40147.63,Unemployed
C00046871,Robert Ingram,49,Female,163624.93,843,35156.36,Employed
C00046872,Mary Cervantes,41,Female,134561.58,571,16101.77,Unemployed
C00046873,Jennifer Wall,65,Male,128755.4,390,23491.73,Employed
C00046874,Angela Hurley,59,Male,127644.47,592,29741.18,Employed
C00046875,Kelly Sanders,26,Male,149464.05,841,2382.35,Unemployed
C00046876,David Wilson,67,Male,61113.0,652,26141.8,Unemployed
C00046877,Crystal Davis,18,Female,93215.11,542,21671.86,Retired
C00046878,Lori Alvarez,59,Female,59872.88,584,18727.08,Retired
C00046879,Julian Fuller,56,Male,32805.0,519,28848.22,Unemployed
C00046880,Sara Adams,27,Female,183204.89,473,14087.45,Retired
C00046881,Matthew Edwards,61,Male,28393.54,701,10558.37,Employed
C00046882,James Rowe,60,Female,28296.6,438,40362.21,Retired
C00046883,Robert Obrien,58,Male,77963.01,663,11264.0,Retired
C00046884,Jeremy Harris,47,Female,77378.89,846,10080.54,Employed
C00046885,Lisa Jones,22,Female,27148.41,399,9338.41,Retired
C00046886,Stephen Stein,21,Male,158126.36,357,30203.61,Unemployed
C00046887,Tina Williams,69,Male,41123.23,772,24363.42,Employed
C00046888,Benjamin Greer,62,Female,35914.12,834,26878.43,Unemployed
C00046889,Timothy Nguyen,25,Male,35722.96,633,28586.26,Unemployed
C00046890,Kevin Morgan,33,Male,135977.11,740,6054.01,Unemployed
C00046891,Cindy Evans,18,Female,50459.24,485,22612.92,Retired
C00046892,Robert Hill,66,Male,124118.37,715,33037.71,Self-Employed
C00046893,Timothy Shaw,32,Male,56164.13,506,8500.14,Self-Employed
C00046894,Laurie Lee,41,Female,170577.13,343,14488.62,Employed
C00046895,Taylor Choi,32,Male,53670.96,716,15286.31,Unemployed
C00046896,Matthew Miller,67,Female,97364.5,441,35425.99,Unemployed
C00046897,Megan Jensen,23,Female,119435.21,808,2396.83,Self-Employed
C00046898,Joe Campbell,19,Male,178434.89,301,40549.61,Employed
C00046899,Sara Pace,22,Male,58720.09,505,33672.48,Unemployed
C00046900,Erik Butler,68,Male,131683.17,838,13454.14,Unemployed
C00046901,Mr. Christopher Krueger,56,Female,25612.84,797,33761.55,Employed
C00046902,Tiffany Elliott,58,Male,159556.03,754,35668.57,Unemployed
C00046903,David Bryant,51,Female,114878.32,501,19882.65,Self-Employed
C00046904,Mrs. Jennifer Patterson,56,Male,190109.1,647,10252.98,Unemployed
C00046905,Lisa Hill,49,Female,159567.45,686,45411.9,Employed
C00046906,Scott Richards,46,Male,92143.44,811,40273.86,Employed
C00046907,William Dunn,46,Female,94840.8,717,27549.57,Self-Employed
C00046908,Devin Pena,41,Male,21168.33,467,4528.5,Employed
C00046909,Joshua Foster,63,Male,170854.17,674,13305.59,Employed
C00046910,Christina Hicks,48,Female,164973.82,614,26528.93,Retired
C00046911,Sonya Bruce,41,Female,122339.51,335,22202.88,Unemployed
C00046912,Steven Woodard,32,Female,87576.37,407,34444.25,Retired
C00046913,Jeffrey Stephenson,29,Female,164888.2,599,47780.02,Self-Employed
C00046914,Dustin Stone,37,Female,129848.52,494,29450.21,Retired
C00046915,Derek Salazar,21,Female,54169.71,327,13625.62,Self-Employed
C00046916,John Ramos,30,Male,63614.49,843,13522.62,Employed
C00046917,Thomas Love,58,Female,129021.14,473,47065.33,Self-Employed
C00046918,Heidi Wu,61,Male,142050.83,846,21347.18,Retired
C00046919,John Davis,27,Female,40390.03,344,24484.0,Retired
C00046920,Elizabeth Ross,58,Female,171145.55,845,7817.26,Unemployed
C00046921,Destiny Nelson,40,Female,110613.07,327,19218.71,Employed
C00046922,Alicia Norman,24,Female,55974.42,539,19926.78,Unemployed
C00046923,Kimberly Cook,29,Female,121782.68,752,45876.19,Retired
C00046924,Mr. Anthony Miranda,65,Male,177731.18,390,38864.63,Retired
C00046925,Alejandro Soto,32,Male,29918.77,444,12991.61,Self-Employed
C00046926,Michael Green,24,Female,59777.26,580,34981.59,Unemployed
C00046927,Robert Taylor,25,Male,121382.05,312,14277.76,Employed
C00046928,Victoria Gilmore,24,Male,20333.06,433,5097.41,Unemployed
C00046929,Morgan Merritt,60,Female,52359.56,323,41144.67,Retired
C00046930,Elizabeth Townsend,21,Female,62609.87,389,20575.73,Retired
C00046931,Patricia Davis,67,Female,179134.67,610,108.14,Self-Employed
C00046932,Eric Pierce,68,Male,114357.48,480,14187.32,Self-Employed
C00046933,Leslie Wong,24,Female,133793.06,728,39390.42,Retired
C00046934,Erin Lopez,62,Male,20552.85,453,9237.67,Self-Employed
C00046935,Andre Guzman,58,Male,89611.99,796,28411.43,Retired
C00046936,Robert Chandler,47,Female,100491.87,598,33471.36,Unemployed
C00046937,Jose Peck,35,Male,170999.91,719,34218.47,Employed
C00046938,Victor Pace,47,Male,55039.52,796,416.98,Retired
C00046939,Christopher Leach,24,Female,31748.3,310,23830.51,Unemployed
C00046940,Kim Gonzalez,69,Female,168471.88,335,17239.02,Employed
C00046941,Alexander Melton,65,Female,58169.51,621,28014.72,Employed
C00046942,Adam Coleman,40,Male,144349.47,503,8437.34,Employed
C00046943,Michael Miller,54,Female,36476.91,812,7154.82,Unemployed
C00046944,Julie Espinoza,24,Female,141052.2,389,39200.05,Unemployed
C00046945,Grant Strong,55,Male,96185.71,414,17946.77,Self-Employed
C00046946,Samantha Taylor,46,Male,187044.96,705,2320.26,Self-Employed
C00046947,Ronald Lewis,51,Female,56075.53,399,46978.92,Unemployed
C00046948,Jesse Myers,56,Male,32083.65,559,34828.74,Employed
C00046949,Michelle Garcia,58,Female,116034.44,827,48772.52,Employed
C00046950,Sean Thomas,62,Male,185169.61,633,1166.42,Retired
C00046951,Richard Potter,66,Male,56635.49,802,22705.1,Unemployed
C00046952,Jesus Hall,66,Male,170274.39,703,25712.43,Unemployed
C00046953,Johnny Wheeler Jr.,64,Female,81086.11,826,20405.01,Employed
C00046954,Amber Casey,35,Male,37821.87,539,14874.5,Self-Employed
C00046955,Karen Moore,64,Male,126167.44,396,3056.93,Unemployed
C00046956,Suzanne Willis,60,Male,113949.58,589,9912.64,Retired
C00046957,Nicholas Brown,42,Female,170910.47,820,30641.84,Unemployed
C00046958,Linda Blanchard,44,Male,38528.31,629,4838.07,Self-Employed
C00046959,Carolyn Garner,44,Female,136145.13,393,11865.28,Self-Employed
C00046960,David Haney,29,Female,131675.74,599,6233.2,Employed
C00046961,Derek Phelps,40,Female,199087.61,834,32062.31,Self-Employed
C00046962,Jerome Smith,34,Female,79050.1,802,39876.2,Employed
C00046963,Amanda Duke,61,Female,28026.9,397,19247.66,Self-Employed
C00046964,Michael Hatfield,24,Male,94020.56,634,36591.41,Self-Employed
C00046965,Stephen Wallace,41,Male,103597.99,822,15387.75,Retired
C00046966,Bryce Lawrence,24,Female,86411.37,355,25963.93,Retired
C00046967,Eric King,46,Female,133483.96,718,25308.02,Employed
C00046968,Kristy Escobar,45,Male,67852.2,354,32055.1,Unemployed
C00046969,Ross Burke,40,Male,52965.47,302,45630.91,Retired
C00046970,Mary Adams,27,Female,101498.33,482,19409.94,Self-Employed
C00046971,Karla Rogers,33,Female,150853.06,556,41500.14,Retired
C00046972,Tamara Robinson,60,Female,180464.35,372,2624.44,Self-Employed
C00046973,Katherine White,65,Female,139466.59,668,38529.71,Unemployed
C00046974,James Melton,51,Male,87924.61,710,5797.24,Self-Employed
C00046975,Cameron Nguyen,42,Female,154393.0,306,32801.06,Employed
C00046976,Elizabeth Castillo DVM,19,Female,53993.99,508,22042.52,Retired
C00046977,Amanda Schmidt,67,Female,155359.86,466,30823.13,Employed
C00046978,Traci Pacheco,22,Male,106561.31,790,34649.21,Unemployed
C00046979,Cynthia Burns,31,Female,68745.23,814,45364.82,Unemployed
C00046980,Jeremiah Hill,48,Female,144606.8,539,14467.83,Retired
C00046981,Tara Davis,57,Male,94954.62,648,13667.92,Self-Employed
C00046982,Laura Randolph,23,Female,131611.38,481,39983.74,Unemployed
C00046983,Sara Turner,45,Female,139460.09,559,47968.02,Retired
C00046984,Michael Walker,26,Male,90777.44,379,16027.21,Unemployed
C00046985,Claudia Ford,23,Female,197476.12,518,11830.37,Retired
C00046986,Robin Costa,34,Female,102266.77,507,13625.5,Unemployed
C00046987,Helen Rice,57,Male,197139.15,705,48384.34,Self-Employed
C00046988,Spencer Dunn,52,Female,62337.14,785,49296.4,Self-Employed
C00046989,Kristine Duncan,29,Female,50052.93,388,25578.71,Employed
C00046990,Matthew Simon,62,Female,133552.92,307,42282.59,Employed
C00046991,Alexis Gonzales,35,Female,118468.85,379,41987.38,Unemployed
C00046992,Debra Sullivan,60,Male,117257.44,734,28299.71,Unemployed
C00046993,Jonathan Wheeler,51,Female,199105.02,364,44005.06,Self-Employed
C00046994,Sandra Lopez,63,Male,20192.29,711,37315.33,Employed
C00046995,Lisa Foster,18,Female,101631.91,346,40632.93,Retired
C00046996,Allen Young,32,Female,75245.78,416,40445.35,Self-Employed
C00046997,Krystal Meyer,35,Female,97028.71,577,38203.03,Retired
C00046998,Hailey Gonzalez,39,Female,188868.84,813,8964.29,Employed
C00046999,James Clark,35,Female,165535.27,497,27513.5,Unemployed
C00047000,Robert Harris,66,Male,56297.94,713,34500.07,Self-Employed
C00047001,Wendy Hill,18,Female,146763.73,417,30221.18,Retired
C00047002,Edward Morris,63,Female,124334.1,641,34638.25,Retired
C00047003,William Gallegos,37,Male,93457.15,656,13118.76,Employed
C00047004,Emily Glenn,65,Male,81553.0,768,2220.7,Self-Employed
C00047005,Jackson Harris,53,Female,127714.28,425,36665.52,Self-Employed
C00047006,Margaret Johnson,55,Male,104427.43,602,48985.05,Self-Employed
C00047007,Steven Allen DDS,42,Female,118951.32,521,26775.54,Retired
C00047008,Emily Miller,33,Female,159134.91,845,1177.66,Unemployed
C00047009,Natalie Camacho,37,Female,194062.11,720,33334.52,Self-Employed
C00047010,Aaron Rivera,55,Male,93952.97,651,33989.18,Unemployed
C00047011,Linda Holden,64,Female,96774.24,719,36366.34,Retired
C00047012,Lindsay Rios,50,Male,171318.97,678,371.62,Retired
C00047013,Jaime Morris,24,Male,43370.56,818,20522.33,Unemployed
C00047014,Tracy Thompson,40,Male,164150.71,636,10330.07,Retired
C00047015,Sophia Steele,28,Female,90411.39,476,12846.09,Employed
C00047016,Kelly Wagner,50,Female,94726.13,535,12041.66,Self-Employed
C00047017,Charles Ross,57,Female,73388.39,550,7538.71,Employed
C00047018,Matthew Cochran,63,Male,42089.67,720,3645.08,Self-Employed
C00047019,Martin Shaw,22,Male,154150.52,739,11951.13,Unemployed
C00047020,Zachary Young Jr.,62,Female,181787.24,657,1340.82,Employed
C00047021,Mason Lee,64,Male,110376.11,670,31658.82,Retired
C00047022,Wendy Archer,58,Male,54520.7,762,7615.43,Unemployed
C00047023,Nancy Morris,25,Male,75823.07,608,12453.53,Self-Employed
C00047024,Holly Bowers,68,Male,35189.55,479,5072.77,Employed
C00047025,Amber Alexander,34,Male,169500.2,652,28036.88,Employed
C00047026,Rachael Daniels,68,Female,113728.75,538,28907.31,Employed
C00047027,Jennifer Hunt,35,Female,196163.67,467,46434.29,Employed
C00047028,Brittney Robinson,67,Female,159031.05,773,27954.21,Self-Employed
C00047029,Adriana Smith,44,Female,150712.32,603,13525.41,Unemployed
C00047030,Oscar Love,48,Female,98839.61,522,14886.03,Retired
C00047031,Brian Gill,21,Male,82779.22,845,1829.38,Unemployed
C00047032,April Allen,19,Male,69670.79,324,38494.29,Self-Employed
C00047033,Michelle Moon,22,Female,197934.05,373,32397.09,Self-Employed
C00047034,Anthony Chan,34,Female,61535.45,439,11987.11,Unemployed
C00047035,Andrew Owens,56,Female,46413.07,458,14445.75,Unemployed
C00047036,Dwayne Mueller,49,Female,104765.63,791,13412.13,Unemployed
C00047037,Matthew Gonzalez,46,Male,113235.73,312,43787.02,Employed
C00047038,Andrea Koch,33,Female,51934.58,843,43516.84,Employed
C00047039,Emily Thompson,18,Male,82949.45,423,34009.86,Unemployed
C00047040,Dr. Kathy Allen,29,Female,72661.27,757,49685.26,Self-Employed
C00047041,Sherry Jones,36,Male,153465.39,346,48455.84,Employed
C00047042,David George,26,Female,107896.01,322,47159.06,Retired
C00047043,Jacob Stevens,65,Male,159911.24,717,13781.62,Self-Employed
C00047044,Caitlyn Hull,24,Female,36558.7,731,39610.04,Employed
C00047045,Jesse Powell,47,Male,76892.45,711,48026.71,Unemployed
C00047046,James Bates,32,Female,73692.62,691,41106.24,Self-Employed
C00047047,Lisa Johnson,61,Female,102507.52,840,46817.6,Unemployed
C00047048,Lisa Lamb,21,Male,92540.45,701,31409.04,Self-Employed
C00047049,Stephanie Trujillo,23,Male,66987.9,543,7507.08,Self-Employed
C00047050,Melissa Mckee,55,Female,167221.13,352,43253.17,Retired
C00047051,Amber Hart,64,Female,183208.34,574,1111.82,Self-Employed
C00047052,Paige Thompson,52,Male,159515.21,736,49600.07,Self-Employed
C00047053,Erin Diaz,19,Male,146091.88,348,33911.98,Self-Employed
C00047054,Lisa Leach,22,Male,126007.59,548,8365.36,Self-Employed
C00047055,Mr. Joseph Francis,25,Female,80430.58,646,40278.76,Self-Employed
C00047056,Eric Daniel,68,Male,185325.37,435,6648.03,Self-Employed
C00047057,Christian Garrett,47,Female,136753.89,720,6705.56,Self-Employed
C00047058,Denise Harvey,65,Male,180104.69,766,46988.14,Unemployed
C00047059,Dominique Suarez,36,Male,101521.36,360,34534.33,Retired
C00047060,Joyce Willis,47,Female,94177.18,809,9699.79,Retired
C00047061,Victoria Ford,48,Female,33854.33,379,34001.93,Self-Employed
C00047062,Mr. Joseph Fox,33,Male,80729.33,845,13751.13,Self-Employed
C00047063,Michael Taylor,55,Female,89452.67,482,14446.42,Self-Employed
C00047064,Theresa Walters,39,Female,108958.57,347,22508.43,Retired
C00047065,Samantha Leon,50,Female,105523.65,417,24568.61,Self-Employed
C00047066,Stacy Campbell,67,Male,185225.85,498,36156.45,Retired
C00047067,Mark Palmer,39,Female,111315.87,492,39628.69,Retired
C00047068,Richard Brown,25,Female,172153.05,699,20668.91,Employed
C00047069,Tina Edwards,54,Male,43115.1,500,9027.19,Self-Employed
C00047070,Carolyn Perkins,29,Male,122984.03,454,7755.59,Retired
C00047071,John Swanson,67,Female,116821.69,341,43721.59,Self-Employed
C00047072,William Henderson,22,Male,48052.87,601,40497.57,Employed
C00047073,Michael Mcdowell,42,Female,64121.59,373,38270.22,Employed
C00047074,Victoria Fox,46,Female,110061.64,434,38868.4,Self-Employed
C00047075,Michael Wilcox,30,Male,113825.95,391,24271.45,Retired
C00047076,Wanda Mcneil,43,Male,182012.25,831,36181.74,Unemployed
C00047077,Lauren Warren,39,Female,49607.96,343,39451.29,Unemployed
C00047078,Victor Daniel,46,Female,74851.87,392,41200.27,Employed
C00047079,Jordan Kaufman,29,Male,63213.2,412,3452.32,Employed
C00047080,Karen Caldwell,65,Male,160867.54,609,19052.12,Retired
C00047081,Jacob Abbott,63,Male,58863.43,799,38753.67,Retired
C00047082,Lori Haney,60,Female,181773.76,724,16862.12,Employed
C00047083,Carrie Cisneros,45,Male,187498.55,813,9463.11,Retired
C00047084,Craig Nelson,26,Female,40156.32,545,28251.56,Unemployed
C00047085,Anna Williams,27,Female,59037.35,743,5233.15,Employed
C00047086,Richard Bowers,65,Male,89178.72,444,32765.84,Unemployed
